id,hotelid,hotelname,address,city,country,zipcode,propertytype,starrating,latitude,longitude,Source,url,curr
46429,1772036,At Yetty's Place Vintage Apartment Hotel,Edisonstraat 144,Eindhoven,Netherlands,,Hotels,3,51.45187336,5.46156205,2,http://www.booking.com/hotel/nl/at-yetty-39-s-place-vintage-apartment.en-gb.html,EUR
46430,17721,Hotel Ai Due Principi,Fondamenta DellOsmarin Castello 4972,Venice,Italy,30122,Hotels,4,45.43557977,12.34343469,2,http://www.booking.com/hotel/it/ai-due-principi.en-gb.html,EUR
46431,177220,The A Hotel by Mykonos Arhontiko,Mykonos,Mykonos,Greece,84600,Hotels,4,37.45275116,25.34082413,5,https://www.agoda.com/en-gb/the-a-hotel-by-mykonos-arhontiko/hotel/mykonos-gr.html,EUR
46432,1772277,Genusshotel Fichtenhof,Auschulweg 3,Grossarl,Austria,5611,Hotels,4,47.2774763,13.2159534,2,http://www.booking.com/hotel/at/fichtenhof-grossarl.en-gb.html,EUR
46433,177228,Amazing View Hotel Apartments,Main Street,Mykonos,Greece,84600,Hotels,3,37.47145081,25.32036972,5,https://www.agoda.com/amazing-view-hotel-apartments/hotel/mykonos-gr.html,EUR
46434,17723,Hotel Legnano,Via Luigi Galvani 15,Legnano,Italy,20025,Hotels,2,45.60185034,8.92062217,2,http://www.booking.com/hotel/it/legnano.en-gb.html,EUR
46435,177231,Porto Mykonos Hotel,"Old Port, Mykonos Town",Mykonos,Greece,84600,Hotels,4,37.4517746,25.3295536,5,https://www.agoda.com/en-gb/porto-mykonos-hotel/hotel/mykonos-gr.html,EUR
46436,177232,Dimitra Hotel,Main Street,Naxos Island,Greece,84300,Hotels,2,37.07492065,25.35276985,5,https://www.agoda.com/en-gb/dimitra-hotel/hotel/naxos-island-gr.html,EUR
46437,177233,Dwor Kombornia Hotel&SPA,Kombornia 1,Kombornia,Poland,,Hotels,4,49.70147461,21.86418772,2,http://www.booking.com/hotel/pl/dwor-kombornia-spa.en-gb.html,PLN
46438,177234,Elounda Ilion Hotel,Main Street,Crete Island,Greece,72053,Hotels,4,35.24269867,25.72868919,5,https://www.agoda.com/en-gb/elounda-ilion-hotel/hotel/crete-island-gr.html,EUR
46439,177237,Matala Bay Hotel & Apartments,Main Street,Crete Island,Greece,,Hotels,3,34.9953804,24.75399017,5,https://www.agoda.com/en-gb/matala-bay-hotel-apartments/hotel/crete-island-gr.html,EUR
46440,17724,Favignana Hotel,Via Badia 8,Favignana,Italy,91023,Hotels,3,37.92935353,12.33368218,2,http://www.booking.com/hotel/it/favignanahotel.en-gb.html,EUR
46441,177240,Maistrali Hotel,Tragaki Beach,Zakynthos Island,Greece,29100,Hotels,2,37.8269577,20.8415699,5,https://www.agoda.com/en-gb/maistrali-hotel/hotel/zakynthos-island-gr.html,EUR
46442,177242,Margarita Hotel,Main Street,Santorini,Greece,84700,Hotels,2,36.42527008,25.42992973,5,https://www.agoda.com/en-gb/margarita-hotel/hotel/santorini-gr.html,EUR
46443,177253,Elkaza Villa,Fira,Santorini,Greece,84700,Resorts,3,36.42450814,25.43195108,5,https://www.agoda.com/en-gb/elkaza-villa/hotel/santorini-gr.html,EUR
46444,177255,Sellada Beach Hotel,Perissa,Santorini,Greece,84703,Hotels,4,36.3534317,25.47214508,5,https://www.agoda.com/en-gb/sellada-beach-hotel/hotel/santorini-gr.html,EUR
46445,177257,Hotel Stella Di Mare,Route Des Sanguinaires,Ajaccio,France,20000,Hotels,3,41.90765692,8.65996912,2,http://www.booking.com/hotel/fr/stella-di-mare.en-gb.html,EUR
46446,177259,Hotel Maryo,"Sondelor Street, no. 74",Ploiesti,Romania,100317,Hotels,3,44.92253035,26.00740671,2,http://www.booking.com/hotel/ro/maryo.en-gb.html,RON
46447,17726,Hotel Motel Visconteo,Via Strada Cerca snc,Binasco,Italy,20082,Hotels,4,45.33814655,9.10315305,2,http://www.booking.com/hotel/it/visconteo.en-gb.html,EUR
46448,177267,Yialos Beach Hotel,Main Street,Ios Chora,Greece,84001,Hotels,3,36.724705,25.275148,5,https://www.agoda.com/en-gb/yialos-beach-hotel/hotel/ios-chora-gr.html,EUR
46449,177273,Sofia Hotel,"Firostefani Square, Firostefani",Santorini,Greece,84700,Hotels,2,36.42565918,25.42872047,5,https://www.agoda.com/en-gb/sofia-hotel/hotel/santorini-gr.html,EUR
46450,1772763,Hugo's Boutique Hotel - Adults Only,St.Georges Road Paceville,St Julians,Malta,,Hotels,4,35.92416946,14.48896265,2,http://www.booking.com/hotel/mt/hugo-39-s-boutique.en-gb.html,EUR
46451,177281,Manos Small World Hotel,Firostefani,Santorini,Greece,84700,Hotels,4,36.42565918,25.42870712,5,https://www.agoda.com/en-gb/manos-small-world-hotel/hotel/santorini-gr.html,EUR
46452,177286,Blue Diamond Bay,Main street,Santorini,Greece,84703,Hotels,4,36.34806442,25.46705437,5,https://www.agoda.com/en-gb/blue-diamond-bay/hotel/santorini-gr.html,EUR
46453,17729,Anassa Deluxe Suites,Main Street,Kamari,Greece,84700,Hotels,4,36.37636383,25.4832226,2,http://www.booking.com/hotel/gr/anassa-deluxe-suites.en-gb.html,EUR
46454,177293,Hotel Corte Rosada Resort & Spa,"Via Porto Conte, 77",Porto Conte,Italy,7041,Hotels,4,40.59681443,8.21906626,2,http://www.booking.com/hotel/it/corte-rosada.en-gb.html,EUR
46455,177293,Galatia Villas Hotel,Fira Santorini,Santorini,Greece,84700,Hotels,3,36.42351532,25.43462372,5,https://www.agoda.com/en-gb/galatia-villas-hotel/hotel/santorini-gr.html,EUR
46456,177298,Hotel Jagerklause,Pfaffenbach 45,Schmalkalden,Germany,98574,Hotels,3,50.73598322,10.44472575,2,http://www.booking.com/hotel/de/jagerklause-schmalkalden.en-gb.html,EUR
46457,177306,Hotel Paris Nord,"4, rue de Dunkerque",Paris,France,75010,Hotels,2,48.8807829,2.3514732,2,http://www.booking.com/hotel/fr/paris-nord.en-gb.html,EUR
46458,177306,Hotel Olympia,Paralia Finika,Syros,Greece,84100,Hotels,2,37.39765167,24.88081932,5,https://www.agoda.com/en-gb/hotel-olympia/hotel/syros-gr.html,EUR
46459,177308,Aegean Houses,Lampi Area,Kos Island,Greece,,Hotels,4,36.90734863,27.27985001,5,https://www.agoda.com/en-gb/aegean-houses/hotel/kos-island-gr.html,EUR
46460,177310,L'Hostellerie des Lacs,12 Avenue Du Lac,Monclar-de-Quercy,France,82230,Hotels,2,43.96645344,1.58654273,2,http://www.booking.com/hotel/fr/hostellerie-des-lacs.en-gb.html,EUR
46461,177321,Hotel Clorinda,Via Laura 216,Paestum,Italy,84047,Hotels,4,40.43866752,14.98219728,2,http://www.booking.com/hotel/it/clorinda.en-gb.html,EUR
46462,1773218,Hotel Elisa,Via Marina 20,Peschici,Italy,71010,Hotels,3,41.94933598,16.01212106,2,http://www.booking.com/hotel/it/elisa-peschici63.en-gb.html,EUR
46463,1773227,Albergo Franzone,Piazza Umberto I 23,Tovo San Giacomo,Italy,17020,Hotels,2,44.17631319,8.26839145,2,http://www.booking.com/hotel/it/albergo-franzone-tovo-san-giacomo15.en-gb.html,EUR
46464,177326,Hotel Gardenia,Via Europa Unita 78,Cermenate,Italy,22072,Hotels,3,45.69452371,9.07219112,2,http://www.booking.com/hotel/it/gardenia-cermenate.en-gb.html,EUR
46465,1773282,Hotel Il Pino,"Via della Repubblica, 19",San Vincenzo,Italy,57027,Hotels,3,43.0870042,10.539045,2,http://www.booking.com/hotel/it/il-pino-san-vincenzo.en-gb.html,EUR
46466,177329,Chateau de Pourtales,161 Rue Melanie,Strasbourg,France,67000,Hotels,3,48.60808508,7.80001536,2,http://www.booking.com/hotel/fr/chateau-de-pourtales.en-gb.html,EUR
46467,177330,Hotel Argegno,Via Milano 14,Argegno,Italy,22010,Hotels,3,45.94285602,9.12811786,2,http://www.booking.com/hotel/it/argegno.en-gb.html,EUR
46468,177331,Hotel Villa Tedaldi,Loc. Tschemenoal 12,Gressoney-Saint-Jean,Italy,11025,Hotels,2,45.77620762,7.82708287,2,http://www.booking.com/hotel/it/villa-tedaldi.en-gb.html,EUR
46469,177332,Hotel & Restaurant Waldschloss,Schardinger Strasse 66,Passau,Germany,94032,Hotels,4,48.55601938,13.47420841,2,http://www.booking.com/hotel/de/restaurant-waldschloss.en-gb.html,EUR
46470,1773336,Hotel Du Sauvage Grindelwald,Tuftbach 4,Grindelwald,Switzerland,3818,Hotels,3,46.62892215,8.02378482,2,http://www.booking.com/hotel/ch/aparthotel-sauvage-grindelwald-grindelwald.en-gb.html,CHF
46471,1773354,Hotel Faber,"Viale Lecce, 6",Rimini,Italy,47924,Hotels,3,44.03919371,12.61063813,2,http://www.booking.com/hotel/it/faber-rimini5.en-gb.html,EUR
46472,177337,Hotel Martinelli,Via del Car 4,Ronzo Chienis,Italy,38060,Hotels,2,45.89119032,10.95203996,2,http://www.booking.com/hotel/it/martinelli.en-gb.html,EUR
46473,177338,Corona Dolomites Hotel,Via Dossi 6,Andalo,Italy,38010,Hotels,4,46.16534827,11.0015282,2,http://www.booking.com/hotel/it/corona-andalo.en-gb.html,EUR
46474,177342,Seiser Alm Plaza,Compatsch 33,Alpe di Siusi,Italy,39040,Hotels,3,46.54058527,11.61758065,2,http://www.booking.com/hotel/it/seiser-alm-plaza.en-gb.html,EUR
46475,177345,Hotel Tubris,Hugo Von Tauferstrasse 9,Campo Tures,Italy,39032,Hotels,4,46.9188007,11.95493817,2,http://www.booking.com/hotel/it/tubris.en-gb.html,EUR
46476,17735,Loetje Gorssel,Hoofdstraat 26,Gorssel,Netherlands,,Hotels,4,52.19895852,6.20051086,2,http://www.booking.com/hotel/nl/loetje-gorssel.en-gb.html,EUR
46477,177350,Scandic Odense,Hvidkaervej 25,Odense,Denmark,5250,Hotels,3,55.36068244,10.34064934,2,http://www.booking.com/hotel/dk/scandic-odense.en-gb.html,DKK
46478,177351,s Lands Welvaren,Kaai 4,Sluis,Netherlands,,Hotels,2,51.27363968,3.441240072,5,https://www.agoda.com/en-gb/s-lands-welvaren/hotel/sluis-nl.html,EUR
46479,177352,Hotel de Burg,Ooststraat 5,Domburg,Netherlands,,Hotels,2,51.56380081,3.497790098,5,https://www.agoda.com/en-gb/hotel-de-burg/hotel/domburg-nl.html,EUR
46480,177355,Lina Hotel,13 Slivnitsa str.,Bansko,Bulgaria,2770,Hotels,3,41.83217548,23.49366188,2,http://www.booking.com/hotel/bg/lina.en-gb.html,BGN
46481,177359,Albergo Fiorenza,Via Trento 145,Salerno,Italy,84131,Hotels,3,40.65926674,14.80063856,2,http://www.booking.com/hotel/it/albergo-fiorenza.en-gb.html,EUR
46482,177361,Hotel Dragului,Mihail Saulescu nr.28,Predeal,Romania,505300,Hotels,3,45.50315402,25.5745592,2,http://www.booking.com/hotel/ro/dragului.en-gb.html,RON
46483,177362,Musciara Siracusa Resort,Riviera Dionisio Il Grande 42,Siracusa,Italy,96100,Hotels,3,37.0707737,15.29284805,2,http://www.booking.com/hotel/it/musciara-siracusa-resort.en-gb.html,EUR
46484,1773625,Hotel Monge,55 rue Monge,Paris,France,75005,Hotels,4,48.84480905,2.35244,2,http://www.booking.com/hotel/fr/monge-paris7.en-gb.html,EUR
46485,177365,Hotel Pegasus-Adult Friendly,Dimitriadi 12,Limenas,Greece,64004,Hotels,3,40.77812651,24.70746607,2,http://www.booking.com/hotel/gr/pegasus-thassos.en-gb.html,EUR
46486,177367,Malia Mare Hotel,"10, Dimokratias St.",Malia,Greece,70007,Hotels,3,35.28488782,25.46245426,2,http://www.booking.com/hotel/gr/malia-mare.en-gb.html,EUR
46487,177367,Hotel Alpenrose,Postfach,Riederalp,Switzerland,3987,Hotels,3,46.37939072,8.035770416,5,https://www.agoda.com/en-gb/hotel-alpenrose/hotel/riederalp-ch.html,CHF
46488,177371,Christakis,Main Road Corfu- Sidariou,Corfu Island,Greece,49081,Hotels,2,39.79169083,19.69944,5,https://www.agoda.com/en-gb/christakis/hotel/corfu-island-gr.html,EUR
46489,177373,Frederik VI's Hotel,Rugaardsvej 590,Odense,Denmark,5210,Hotels,4,55.42178654,10.25741369,2,http://www.booking.com/hotel/dk/frederik-vi.en-gb.html,DKK
46490,177378,Hotel Belvedere,Via Valassina 31,Bellagio,Italy,22021,Hotels,4,45.98291598,9.26171601,2,http://www.booking.com/hotel/it/belvedere-bellagio.en-gb.html,EUR
46491,177381,Hotel Resort Villa Luisa & Spa,Via Palazzo 1,San Felice del Benaco,Italy,25010,Hotels,4,45.59265475,10.55302382,2,http://www.booking.com/hotel/it/villa-luisa-resort.en-gb.html,EUR
46492,177388,Hotel Anna Palace,4 Kniajeska Str.,Ruse,Bulgaria,7000,Hotels,4,43.84755619,25.94655007,2,http://www.booking.com/hotel/bg/anna-palace.en-gb.html,BGN
46493,177389,Hotel Tirreno,Via Aurelia 2,Spotorno,Italy,17028,Hotels,4,44.22304505,8.41560364,2,http://www.booking.com/hotel/it/tirreno-spotorno.en-gb.html,EUR
46494,177390,Hotel Elite,Metzgergasse 9/11,St. Gallen,Switzerland,9004,Hotels,2,47.42673359,9.37549397,2,http://www.booking.com/hotel/ch/elite-st-gallen.en-gb.html,CHF
46495,177391,Maison Del Magra,Via del Pilota 25,Ameglia,Italy,19030,Hotels,3,44.05244939,9.98606667,2,http://www.booking.com/hotel/it/maison-del-magra.en-gb.html,EUR
46496,177392,Hotel San Teodoro,Localita' Badualga,San Teodoro,Italy,8020,Hotels,4,40.76715851,9.654722214,5,https://www.agoda.com/en-gb/hotel-san-teodoro/hotel/san-teodoro-it.html,EUR
46497,177394,Hotel Coral,Str Principala Nr 450,Satu Mare,Romania,447130,Hotels,3,47.83656443,22.81922053,2,http://www.booking.com/hotel/ro/coral.en-gb.html,RON
46498,1773948,Hotel F6,Fabianinkatu 6,Helsinki,Finland,130,Hotels,4,60.166233,24.9494427,2,http://www.booking.com/hotel/fi/f6.en-gb.html,EUR
46499,177395,Hotel Tauernglockl,Romerstrasse 62,Obertauern,Austria,5562,Hotels,4,47.24734588,13.5595268,2,http://www.booking.com/hotel/at/hotel-tauernglockl.en-gb.html,EUR
46500,1773967,Family Hotel Four Seasons Tsarevo,40 Han Asparuh Str.,Tsarevo,Bulgaria,8260,Hotels,2,42.17025815,27.84940737,2,http://www.booking.com/hotel/bg/four-seasons.en-gb.html,BGN
46501,177397,Hotel La Jetee,23 Quai Clemenceau,Saint-Martin-de-Re,France,17410,Hotels,3,46.20567591,-1.36631191,2,http://www.booking.com/hotel/fr/la-jetee.en-gb.html,EUR
46502,177398,Hotel Continental,Strada Cuza Voda nr 4,Iasi,Romania,700100,Hotels,2,47.16523084,27.58187145,2,http://www.booking.com/hotel/ro/continental-iasi.en-gb.html,RON
46503,177401,Hotel Solaria,Ringstrasse 6,Obertauern,Austria,5562,Hotels,3,47.24992768,13.55482757,2,http://www.booking.com/hotel/at/solaria-obertauern.en-gb.html,EUR
46504,177403,Hotel Edelweiss,Feichten 170,Kaunertal,Austria,6524,Hotels,3,47.02851713,10.74448407,2,http://www.booking.com/hotel/at/edelweiss-kaunertal.en-gb.html,EUR
46505,177405,Hotel Au Bout Du Monde,Place Llandeilo,Le Conquet,France,29217,Hotels,2,48.35954443,-4.77409601,2,http://www.booking.com/hotel/fr/au-bout-du-monde.en-gb.html,EUR
46506,177407,Amistad hotel,Kerkstraat 42,Amsterdam,Netherlands,,Hotels,2,52.36558099,4.88503888,2,http://www.booking.com/hotel/nl/amistad-amsterdam.en-gb.html,EUR
46507,177408,Hotel Krone,Rainerstrasse 1,Mondsee,Austria,5310,Hotels,4,47.85522701,13.35002147,2,http://www.booking.com/hotel/at/krone-mondsee.en-gb.html,EUR
46508,177408,Kyriad Rennes Nord,Rue Andre Meynier,Rennes,France,35000,Hotels,3,48.13090134,-1.703930497,5,https://www.agoda.com/en-gb/kyriad-rennes-nord/hotel/rennes-fr.html,EUR
46509,177409,TaunusTagungsHotel,Lochmuhlenweg 3,Friedrichsdorf,Germany,61381,Hotels,3,50.26702431,8.62967625,2,http://www.booking.com/hotel/de/taunustagungshotel.en-gb.html,EUR
46510,1774139,Georgievi Hotel,ul. Perla 20A,Primorsko,Bulgaria,8290,Hotels,2,42.27054676,27.75427341,2,http://www.booking.com/hotel/bg/georgievi.en-gb.html,BGN
46511,177415,Coachmans Townhouse Hotel,Henry Street,Kenmare,Ireland,,Hotels,3,51.87936881,-9.58350331,2,http://www.booking.com/hotel/ie/coachmans-townhouse.en-gb.html,EUR
46512,177420,Kyriad Brive la Gaillarde Centre,13 Avenue Jacques et Bernadette CHIRAC,Brive-la-Gaillarde,France,19100,Hotels,3,45.16675568,1.543671012,5,https://www.agoda.com/en-gb/kyriad-brive-la-gaillarde-centre/hotel/brive-la-gaillarde-fr.html,EUR
46513,1774209,Hotel Plaza,Viale F.lli  Cairoli  114,Fano,Italy,61032,Hotels,2,43.85051594,13.01232565,2,https://www.booking.com/hotel/it/plaza-fano.en-gb.html,EUR
46514,177428,Hotel Dogana Vecchia,Via Corte D'Appello 4,Turin,Italy,10122,Hotels,3,45.07369995,7.681029797,5,https://www.agoda.com/en-gb/hotel-dogana-vecchia/hotel/turin-it.html,EUR
46515,177437,Campanile Perpignan Nord,Peage Perpignan Nord - Sortie 41,Rivesaltes,France,66600,Hotels,3,42.7808342,2.899444342,5,https://www.agoda.com/en-gb/campanile-perpignan-nord/hotel/rivesaltes-fr.html,EUR
46516,177448,Brit Hotel Porte d'Espagne***,"Rond-point des Combattants en Afrique du Nord, D-900 (sortie ""Complexe hotelier Sud"")",Perpignan,France,66000,Hotels,3,42.6596489,2.884910107,5,https://www.agoda.com/en-gb/brit-hotel-porte-d-espagne/hotel/perpignan-fr.html,EUR
46517,17745,Civitel Akali Hotel,Kissamou 55,Chania Town,Greece,73131,Hotels,4,35.51089354,24.01099831,2,http://www.booking.com/hotel/gr/akali.en-gb.html,EUR
46518,177451,Christina Hotel,Main Street,Mesongi,Greece,49080,Hotels,4,39.4773758,19.9340567,2,http://www.booking.com/hotel/gr/christina.en-gb.html,EUR
46519,1774517,Hotel - Restaurant La Claire Foret,Allee de la Claire Foret,Morhange,France,57340,Hotels,3,48.94379934,6.6644311,2,http://www.booking.com/hotel/fr/restaurant-la-claire-foret.en-gb.html,EUR
46520,177454,Hotel / Weingut Meintzinger,Babenbergplatz 4,Frickenhausen,Germany,97252,Hotels,3,49.67114306,10.09327054,2,http://www.booking.com/hotel/de/weingut-meintzinger.en-gb.html,EUR
46521,177456,SKYHOTEL Merseburg,Thuringer Weg 28,Merseburg,Germany,6217,Hotels,4,51.33271654,11.9931677,2,http://www.booking.com/hotel/de/sky-merseburg.en-gb.html,EUR
46522,177458,Grand Hotel Regina,Largo Roma 3,Salsomaggiore Terme,Italy,43039,Hotels,4,44.81455046,9.98028785,2,http://www.booking.com/hotel/it/grand-regina.en-gb.html,EUR
46523,177459,Cosmopolitan Hotel & Wellness,Dobri Nemirov 1-3,Ruse,Bulgaria,7000,Hotels,4,43.84530067,25.94965607,2,http://www.booking.com/hotel/bg/cosmopolitan.en-gb.html,BGN
46524,177464,Causse Comtal,Route Despalion,Gages-le-Haut,France,12630,Hotels,3,44.42250172,2.67791748,2,http://www.booking.com/hotel/fr/causse-comtal.en-gb.html,EUR
46525,1774640,Fruhstuckspension Friedheim,Nr. 38,Filzmoos,Austria,5532,Bed and breakfasts,3,47.4334691,13.5213599,2,http://www.booking.com/hotel/at/fruhstuckspension-friedheim.en-gb.html,EUR
46526,177466,Hotel Brianza,Via Don Minzoni 16,Calderara di Reno,Italy,40012,Hotels,3,44.53824983,11.3047117,2,http://www.booking.com/hotel/it/brianza-lippo-di-calderara.en-gb.html,EUR
46527,177466,Hotel Burgenlanderhof,Raiffeisenstrasse 2,Morbisch am See,Austria,7072,Hotels,3,47.75400925,16.66947937,5,https://www.agoda.com/en-gb/hotel-burgenlanderhof/hotel/morbisch-am-see-at.html,EUR
46528,177468,Giannoulis - Santa Marina Plaza (Adults Only),"Main Street, Agia Marina",Agia Marina Nea Kydonias,Greece,73014,Resorts,4,35.51765285,23.93589377,2,http://www.booking.com/hotel/gr/santa-marina-plaza.en-gb.html,EUR
46529,1774690,NapoliMia Hotel,Via Toledo 323 Scala A  - 2deg Piano,Naples,Italy,80132,Hotels,4,40.84189632,14.24871606,2,http://www.booking.com/hotel/it/napolimia.en-gb.html,EUR
46530,177478,Il Girasole High Quality Inn,Via Doberdo 19,Milan,Italy,20126,Hotels,3,45.51906777,9.22392972,2,http://www.booking.com/hotel/it/il-girasole-high-quality-inn.en-gb.html,EUR
46531,177481,Hotel Rose,Karlsruher Strasse 93,Heidelberg,Germany,69126,Hotels,3,49.38001894,8.6875771,2,http://www.booking.com/hotel/de/rose-heidelberg.en-gb.html,EUR
46532,177482,Hotel Burgener,Dorfstrasse 43,Saas-Fee,Switzerland,3906,Hotels,2,46.10499939,7.92469382,2,http://www.booking.com/hotel/ch/burgener.en-gb.html,CHF
46533,177487,Hotel Terme Imperial,"Via San Pio X, 1",Montegrotto Terme,Italy,35036,Hotels,4,45.32402286,11.78432822,2,http://www.booking.com/hotel/it/terme-imperial.en-gb.html,EUR
46534,1774898,Hotel Solimar,Carrer de les Margalides 14,Colonia de Sant Pere,Spain,7579,Hotels,3,39.73160251,3.27425654,2,http://www.booking.com/hotel/es/solimar-colonia-de-san-pedro.en-gb.html,EUR
46535,1774941,Complex Lunna Pateka,Sozopolski Manastiri -11,Sozopol,Bulgaria,8130,Hotels,3,42.40758196,27.70387907,2,http://www.booking.com/hotel/bg/lunna-pateka.en-gb.html,BGN
46536,1774974,Rome Glam Hotel,Via Nazionale 82,Rome,Italy,184,Hotels,4,41.89897,12.49051,2,http://www.booking.com/hotel/it/rome-glam.en-gb.html,EUR
46537,1774977,The Tribune Hotel,Via Campania 45,Rome,Italy,185,Hotels,4,41.9099121,12.4912842,2,http://www.booking.com/hotel/it/the-tribune.en-gb.html,EUR
46538,177500,The Dog Inn,37 Hedingham Road,Braintree,United Kingdom,,Hotels,3,51.94659042,0.638369977,5,https://www.agoda.com/en-gb/the-dog-inn/hotel/braintree-gb.html,GBP
46539,1775013,Hotel Tuan,"via Nazionale, 3",Zoppola,Italy,33080,Hotels,3,45.94960585,12.75748668,2,http://www.booking.com/hotel/it/tuan.en-gb.html,EUR
46540,1775023,B&B Hotel Marseille Les Ports,7 Rue Andre Allar,Marseille,France,13015,Hotels,2,43.32519569,5.36434707,2,http://www.booking.com/hotel/fr/b-amp-b-marseille-les-ports.en-gb.html,EUR
46541,177503,Kyriad Sedan,89 Avenue De La Marne,Sedan,France,8200,Hotels,3,49.69516754,4.911327839,5,https://www.agoda.com/en-gb/kyriad-sedan/hotel/sedan-fr.html,EUR
46542,177504,Hotel Central,Sunny Beach City,Sunny Beach,Bulgaria,8240,Hotels,3,42.69794721,27.71041632,2,http://www.booking.com/hotel/bg/central-sunny-beach.en-gb.html,BGN
46543,1775049,Ibis Riga Centre,Marijas Iela 5,Riga,Latvia,,Hotels,3,56.948668,24.120906,2,http://www.booking.com/hotel/lv/ibis-riga-centre.en-gb.html,EUR
46544,177505,Hotel Krone Dorfkrug,Bahnhofstrasse 2,Bietigheim-Bissingen,Germany,74321,Hotels,3,48.94695415,9.09946978,2,http://www.booking.com/hotel/de/krone-dorfkrug.en-gb.html,EUR
46545,177507,Vilar do Golf by Diamond Resorts,Quinta Do Lago,Quinta do Lago,Portugal,,Resorts,4,37.04476903,-8.01733732,2,http://www.booking.com/hotel/pt/vilar-do-golf.en-gb.html,EUR
46546,177508,Jeffersons Hotel & Apartments,60-64 Duke Street,Barrow in Furness,United Kingdom,,Hotels,3,54.11244965,-3.228650093,5,https://www.agoda.com/en-gb/jeffersons-hotel-apartments/hotel/barrow-in-furness-gb.html,GBP
46547,1775094,Residencial Santo Andre,Rua Laura Ayres no21,Barreiro,Portugal,,Hotels,2,38.6411688,-9.05397615,2,http://www.booking.com/hotel/pt/residencial-santo-andre.en-gb.html,EUR
46548,177510,Hotel Lido,"Alcalde Catalan Chana, 16",Benidorm,Spain,3503,Hotels,3,38.530477,-0.1073489,2,http://www.booking.com/hotel/es/lido-benidorm.en-gb.html,EUR
46549,1775124,Hostal Hermanos Gutierrez,N-I Km259.500 La Brujula Carretera De Madrid-Irun,Monasterio de Rodilla,Spain,9292,Hotels,2,42.44128163,-3.49421136,2,http://www.booking.com/hotel/es/hostal-hermanos-gutierrez.en-gb.html,EUR
46550,177514,Hotel Des Carmes - Rouen,33 Place Des Carmes,Rouen,France,76000,Hotels,2,49.442226,1.0955416,5,https://www.agoda.com/en-gb/hotel-des-carmes-rouen/hotel/rouen-fr.html,EUR
46551,177516,Logis Hotel Des Chateaux De La Loire,"12, Rue Gambetta",Tours,France,37000,Hotels,2,47.3920188,0.68719938,2,http://www.booking.com/hotel/fr/logis-des-chateaux-de-la-loire.en-gb.html,EUR
46552,1775169,Hotel Trovador,Calle Puerto Viejo 38 Puerto de la Cruz,Puerto de la Cruz,Spain,38400,Hotels,3,28.41575774,-16.55439805,2,http://www.booking.com/hotel/es/trovador-puerto-de-la-cruz.en-gb.html,EUR
46553,177521,Hotel Rose,Brandbergstrasse 353,Mayrhofen,Austria,6290,Hotels,4,47.16703617,11.86535776,2,http://www.booking.com/hotel/at/rose-mayrhofen.en-gb.html,EUR
46554,177522,Novus City Hotel,"23 Karolou Str, Metaxourgeio",Athens,Greece,10437,Hotels,4,37.98332977,23.73332977,5,https://www.agoda.com/en-gb/novus-city-hotel/hotel/athens-gr.html,EUR
46555,177523,Hotel Le Hussard,"20, place du General de Gaulle",Alencon,France,61000,Hotels,2,48.43386155,0.09421527,2,http://www.booking.com/hotel/fr/logis-le-hussard.en-gb.html,EUR
46556,177526,Milling Hotel Mini 11,Hans Tausens Gade 11,Odense,Denmark,5000,Hotels,2,55.39876971,10.38242877,2,http://www.booking.com/hotel/dk/ydes.en-gb.html,DKK
46557,177527,Le Mistral - Montelimar Sud,Route Nationale 7 - Quartier Grand Pelican,Chateauneuf-du-Rhone,France,26780,Hotels,3,44.515024,4.744194,2,http://www.booking.com/hotel/fr/le-mistral-chateauneuf-du-rhone.en-gb.html,EUR
46558,177528,Annie's Bed & Breakfast,Piazzetta San Pietro 3,Ascona,Switzerland,6612,Bed and breakfasts,3,46.15494449,8.76753241,2,http://www.booking.com/hotel/ch/annie-s-bed-breakfast.en-gb.html,CHF
46559,177532,Hotel Bei der Esplanade,Colonnaden 45,Hamburg,Germany,20354,Hotels,2,53.55733821,9.9899894,2,http://www.booking.com/hotel/de/bei-der-esplanade.en-gb.html,EUR
46560,1775361,Riverside House,"Circular Road, Roscommon",Roscommon,Ireland,,Bed and breakfasts,4,53.63582408,-8.18451393,2,http://www.booking.com/hotel/ie/riverside-house-roscommon.en-gb.html,EUR
46561,177538,Hotel Kajetansbrucke,Vorderrauth 391,Pfunds,Austria,6542,Hotels,3,46.95638098,10.51380605,2,http://www.booking.com/hotel/at/kajetansbrucke.en-gb.html,EUR
46562,177539,Hotel Carol,Str. Mihail Kogalniceanu nr. 15,Constanta,Romania,900659,Hotels,4,44.178857,28.65281582,2,http://www.booking.com/hotel/ro/carol.en-gb.html,RON
46563,177540,Logis Le Fleuray,Route D74,Cangey,France,37530,Hotels,3,47.52538795,1.04388088,2,http://www.booking.com/hotel/fr/logis-le-fleuray.en-gb.html,EUR
46564,177540,Hotel 261,"261 Uxbridge Road, Shepherds Bush",London,United Kingdom,,Hotels,2,51.50648538,-0.243909359,5,https://www.agoda.com/en-gb/hotel-261/hotel/london-gb.html,GBP
46565,177542,ABC Hyde Park Hotel,121 Sussex Gardens,London,United Kingdom,,Hotels,3,51.51562119,-0.171340004,5,https://www.agoda.com/en-gb/abc-hyde-park-hotel/hotel/london-gb.html,GBP
